概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"トレンドマイクロ(4704)の買い予想。 copen さんの売買予想。 目標株価： 3,501円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",トレンドマイクロ,2014/06/07,11:41,買い予想,copenさん,21.24,"3,390.0",+124.48,"3,501",短期(数分～数日),業績(会社計画の修正発表を含む),,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\28.html
"トレンドマイクロ(4704)の買い予想。 elli さんの売買予想。 目標株価： 4,348円 期間： 中期(数週間~数ヶ月) 理由： チャート 買います",トレンドマイクロ,2014/01/20,10:11,買い予想,elliさん,28.9,"3,330.0",+131.84,"4,348",中期(数週間～数ヶ月),チャート,売られ過ぎ　　連続陰線から予想,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\29.html
"トレンドマイクロ(4704)の買い予想。 kabukabuman さんの売買予想。 目標株価： 5,500円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成",トレンドマイクロ,2017/04/02,17:57,買い予想,kabukabumanさん,1.01,"5,010.0",-7.71,"5,500",長期(数ヶ月～数年),その他,,"4,875.0",04月09日,01:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\3.html
"トレンドマイクロ(4704)の買い予想。 GOne さんの売買予想。 目標株価： 3,712円 期間： 中期(数週間~数ヶ月) 理由： チャート 水、海にいたりなば、空へ",トレンドマイクロ,2014/01/15,20:59,買い予想,GOneさん,8.6,"3,375.0",+126.29,"3,712",中期(数週間～数ヶ月),チャート,"2014/01/10 現在
●出来高をともない窓をあけて急落。110円安の3500円で引けました。
●2014/01/06から3日間はらんできましたが、はらみの下値、影足の3535円以下で引けたので、はらみ下放れとなりました。ただし、長い影足がでたのではらむ可能性があります。
◆昨日の先読み罫線の読みはピンクでしたが、反対となりましたので増田足はブルーが続くと思われます。引き続き下降となりそうです。
●25日足はブルーが続きそうです。
■下値に迫っています。下値を下切るようなら、下値模索の可能性。 
★明日、陽線で引ければ、上昇の可能性はさらに強くなります。
①3500円②3650円③3800円超えると面白いですね。","4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\30.html
"トレンドマイクロ(4704)の買い予想。 そら豆の株予報 さんの売買予想。 目標株価： 6,000円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) ここから下は買い。JPX400銘柄。",トレンドマイクロ,2014/01/11,22:26,買い予想,そら豆の株予報さん,56.59,"3,480.0",+113.90,"6,000",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"ウイルスバスター、日本、北米ともに堅調。
スマホ向けなど新分野が寄与。
会社予想慎重で決算上振れの可能性大。

","4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\31.html
"トレンドマイクロ(4704)の買い予想。 37 工事中 ! さんの売買予想。 目標株価： 3,883円 期間： 中期(数週間~数ヶ月) 理由： その他 短期売られ過ぎ/RCIがゴールデンクロス",トレンドマイクロ,2014/01/11,21:08,買い予想,37 　 工事中 !さん,57.65,"3,480.0",+113.90,"3,883",中期(数週間～数ヶ月),その他,"下降トレンド　弱い　売られ過ぎ
RCIがゴールデンクロス","4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\32.html
"トレンドマイクロ(4704)の買い予想。 地球猛獣群 さんの売買予想。 目標株価： 4,006円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 準備中バウ。",トレンドマイクロ,2013/12/06,04:59,買い予想,地球猛獣群さん,72.7,"3,850.0",+75.63,"4,006",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"4,875.0",04月09日,01:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\33.html
"トレンドマイクロ(4704)の買い予想。 ｺﾞｰﾙﾄﾞｼｯﾌﾟ さんの売買予想。 目標株価： 5,039円 期間： 長期(数ヶ月～数年) 理由： その他 買い",トレンドマイクロ,2013/10/22,00:42,買い予想,ｺﾞｰﾙﾄﾞｼｯﾌﾟさん,65.22,"3,830.0",+77.51,"5,039",長期(数ヶ月～数年),その他,,"4,875.0",04月09日,01:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\34.html
"トレンドマイクロ(4704)の買い予想。 杉下警部 さんの売買予想。 目標株価： 4,000円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い",トレンドマイクロ,2013/10/06,10:54,買い予想,杉下警部さん,155.09,"3,635.0",+96.92,"4,000",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),実に良い,"4,875.0",04月09日,01:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\35.html
"トレンドマイクロ(4704)の買い予想。 nana1984 さんの売買予想。 目標株価： 4,000円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 利益率が良い",トレンドマイクロ,2013/08/14,08:00,買い予想,nana1984さん,245.08,"3,420.0",+120.89,"4,000",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"4,875.0",04月09日,01:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\36.html
"トレンドマイクロ(4704)の売り予想。 rodent さんの売買予想。 目標株価： 2,958円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に反対",トレンドマイクロ,2013/06/06,21:01,売り予想,rodentさん,-3.5,"3,040.0",-171.73,"2,958",中期(数週間～数ヶ月),チャート,実態が伴っていない,"4,875.0",04月09日,01:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\37.html
"トレンドマイクロ(4704)の買い予想。 ナイルの庭 さんの売買予想。 目標株価： 2,972円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",トレンドマイクロ,2013/05/09,20:17,買い予想,ナイルの庭さん,295.42,"2,921.0",+190.12,"2,972",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"4,875.0",04月09日,01:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\38.html
