概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"国際石油開発帝石(1605)の買い予想。 Xiongda さんの売買予想。 目標株価： 4,615円 期間： 短期(数分~数日) WTI上昇",国際石油開発帝石,2009/06/11,23:11,買い予想,Xiongdaさん,66.37,"2,027.5",-126.50,"4,615",短期(数分～数日),,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\261.html
"国際石油開発帝石(1605)の買い予想。 るんるんゆっこ さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： チャート kai",国際石油開発帝石,2009/06/04,21:41,買い予想,るんるんゆっこさん,285.5,"2,025.0",-126.31,"4,615",中期(数週間～数ヶ月),チャート,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\262.html
"国際石油開発帝石(1605)の買い予想。 kanun さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) タイミング良く利食い",国際石油開発帝石,2009/06/04,18:35,買い予想,kanunさん,-250.09,"2,025.0",-252.62,"4,615",中期(数週間～数ヶ月),,資源高ブーム再来,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\263.html
"国際石油開発帝石(1605)の買い予想。 ぬのべ さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： チャート あがるでしょ",国際石油開発帝石,2009/06/03,21:15,買い予想,ぬのべさん,146.74,"1,942.5",-119.59,"4,615",中期(数週間～数ヶ月),チャート,"在庫調整もすんだので・・
ハイブリットが一般的になる数年後まではいけるのでは。","1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\264.html
"国際石油開発帝石(1605)の買い予想。 ｶｲ さんの売買予想。 目標株価： 4,615円 期間： 短期(数分~数日) 理由： チャート かい",国際石油開発帝石,2009/06/03,08:57,買い予想,ｶｲさん,79.92,"1,960.0",-121.07,"4,615",短期(数分～数日),チャート,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\265.html
"国際石油開発帝石(1605)の買い予想。 Leo21 さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 上がる",国際石油開発帝石,2009/05/29,16:12,買い予想,Leo21さん,385.11,"1,965.0",-121.48,"4,615",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\266.html
"国際石油開発帝石(1605)の売り予想。 kiku1234 さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： チャート 売り",国際石油開発帝石,2009/05/14,00:32,売り予想,kiku1234さん,-405.62,"1,750.0",+101.15,"4,615",中期(数週間～数ヶ月),チャート,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\267.html
"国際石油開発帝石(1605)の買い予想。 tennis00 さんの売買予想。 目標株価： 4,615円 期間： 短期(数分~数日) 理由： その他 買い",国際石油開発帝石,2009/05/13,12:23,買い予想,tennis00さん,399.46,"1,845.0",-110.89,"4,615",短期(数分～数日),その他,,"1,126.5",04月08日,17:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\268.html
"国際石油開発帝石(1605)の買い予想。 なちちん さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) ﾁｬｰﾄ",国際石油開発帝石,2009/05/06,07:35,買い予想,なちちんさん,-63.03,"1,725.0",-98.82,"4,615",中期(数週間～数ヶ月),,,"1,126.5",04月08日,17:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\269.html
"国際石油開発帝石(1605)の買い予想。 ﾏﾀﾞﾑ さんの売買予想。 目標株価： 1,200円 期間： 長期(数ヶ月～数年) 理由： チャート 買いでしょ",国際石油開発帝石,2016/08/02,10:24,買い予想,ﾏﾀﾞﾑさん,15.79,781.5,+125.16,"1,200",長期(数ヶ月～数年),チャート,,"1,126.5",04月08日,17:05,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\27.html
