概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ＪＴ(2914)の買い予想。 ファミリア、マクハリ さんの売買予想。 目標株価： 4,090円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成",日本たばこ産業,2013/02/27,22:13,買い予想,ファミリア、マクハリさん,148.36,"2,908.0",+76.27,"4,090",中期(数週間～数ヶ月),チャート,,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\126.html
"ＪＴ(2914)の売り予想。 hir**him*_ja*ejak* さんの売買予想。 目標株価： 2,592円 期間： 短期(数分~数日) 理由： その他 その他",日本たばこ産業,2013/02/27,08:32,売り予想,hir**him*_ja*ejak*さん,183.68,"2,892.0",-78.46,"2,592",短期(数分～数日),その他,,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\127.html
"ＪＴ(2914)の売り予想。 馬渕貴啓 さんの売買予想。 目標株価： 1,000円 期間： 長期(数ヶ月～数年) 理由： その他 政府が3億3000株売却！！",日本たばこ産業,2013/02/26,10:49,売り予想,馬渕貴啓さん,182.06,"2,876.0",-80.48,"1,000",長期(数ヶ月～数年),その他,"政府が所有している株を売り注文を出すことで
大幅に下落するでしょう。
う～～ん。これは仕方がないです。
三億三千三百三十三万三千二百株を売却したら
う～～ん。値下がるねぇ～～。","3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\128.html
"ＪＴ(2914)の買い予想。 アジア さんの売買予想。 目標株価： 2,988円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割高」に反対",日本たばこ産業,2013/02/25,21:01,買い予想,アジアさん,609.13,"2,890.0",+78.51,"2,988",中期(数週間～数ヶ月),その他,"【株価分析結果】2013/02/23 01:24
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「1,321円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\129.html
"ＪＴ(2914)の買い予想。 kouichi higashi さんの売買予想。 目標株価： 4,509円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 個人投資家の意見「買い」に賛成",日本たばこ産業,2017/02/15,09:45,買い予想,kouichi higashiさん,-17.53,"3,796.0",-8.09,"4,509",長期(数ヶ月～数年),配当(株主優待を含む),,"3,689.0",04月08日,20:43,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\13.html
"ＪＴ(2914)の売り予想。 NAO２ さんの売買予想。 目標株価： 2,900円 期間： 短期(数分~数日) 理由： チャート 売りで",日本たばこ産業,2013/02/07,14:19,売り予想,NAO２さん,93.56,"3,000.0",-65.40,"2,900",短期(数分～数日),チャート,,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\130.html
"ＪＴ(2914)の買い予想。 霧々舞 さんの売買予想。 目標株価： 2,932円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",日本たばこ産業,2013/02/01,07:27,買い予想,霧々舞さん,323.81,"2,922.0",+74.54,"2,932",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/02/01 01:23
　割高
","3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\131.html
"ＪＴ(2914)の買い予想。 minato12 さんの売買予想。 目標株価： 2,544円 期間： 長期(数ヶ月～数年) 理由： チャート 買い",日本たばこ産業,2012/11/27,16:12,買い予想,minato12さん,175.59,"2,415.0",+149.89,"2,544",長期(数ヶ月～数年),チャート,買い,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\132.html
"ＪＴ(2914)の買い予想。 kagetuya さんの売買予想。 目標株価： 2,400円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に賛成",日本たばこ産業,2012/10/31,22:35,買い予想,kagetuyaさん,310.32,"2,272.0",+177.22,"2,400",短期(数分～数日),チャート,,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\133.html
"ＪＴ(2914)の買い予想。 kosukexz さんの売買予想。 目標株価： 2,491円 期間： 中期(数週間~数ヶ月) 理由： その他 買い",日本たばこ産業,2012/10/30,12:58,買い予想,kosukexzさん,418.35,"2,266.0",+178.44,"2,491",中期(数週間～数ヶ月),その他,,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\134.html
