概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
デンカ(4061)の買い予想。 ｺﾞｰﾙﾄﾞｼｯﾌﾟ さんの売買予想。 目標株価： 525円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,デンカ,2014/10/18,23:23,買い予想,ｺﾞｰﾙﾄﾞｼｯﾌﾟさん,65.22,333.0,+186.15,525,中期(数週間～数ヶ月),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\23.html
デンカ(4061)の買い予想。 免許取得中 さんの売買予想。 目標株価： 504円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価504円,デンカ,2014/10/18,15:19,買い予想,免許取得中さん,11.56,333.0,+186.15,504,長期(数ヶ月～数年),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\24.html
デンカ(4061)の買い予想。 フェブラリーキング さんの売買予想。 目標株価： 449円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成,デンカ,2014/09/03,18:46,買い予想,フェブラリーキングさん,70.22,355.0,+156.99,449,長期(数ヶ月～数年),個人投資家の予想,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\25.html
デンカ(4061)の買い予想。 生涯現役 さんの売買予想。 目標株価： 371円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,デンカ,2014/06/17,21:34,買い予想,生涯現役さん,79.35,371.0,+137.96,371,中期(数週間～数ヶ月),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\26.html
デンカ(4061)の売り予想。 ﾆｬﾝ太 さんの売買予想。 目標株価： 395円 期間： 中期(数週間~数ヶ月) 理由： チャート 売り,デンカ,2014/03/11,20:12,売り予想,ﾆｬﾝ太さん,86.83,395.0,-113.74,395,中期(数週間～数ヶ月),チャート,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\27.html
デンカ(4061)の買い予想。 ふくだまん さんの売買予想。 目標株価： 557円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,デンカ,2014/01/31,20:21,買い予想,ふくだまんさん,227.15,395.0,+112.30,557,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\28.html
デンカ(4061)の買い予想。 地球猛獣群 さんの売買予想。 目標株価： 432円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 準備中バウ。,デンカ,2013/12/06,15:55,買い予想,地球猛獣群さん,72.7,430.0,+80.01,432,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\29.html
デンカ(4061)の売り予想。 nekonoaka さんの売買予想。 目標株価： 442円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に反対,デンカ,2017/02/19,15:03,売り予想,nekonoakaさん,-32.23,608.0,+25.72,442,中期(数週間～数ヶ月),チャート,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\3.html
デンカ(4061)の売り予想。 WERD さんの売買予想。 目標株価： 396円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に反対,デンカ,2013/12/04,02:04,売り予想,WERDさん,-109.54,433.0,-78.80,396,中期(数週間～数ヶ月),チャート,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\30.html
デンカ(4061)の買い予想。 ｱｷﾗ さんの売買予想。 目標株価： 500円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 500,デンカ,2013/10/10,07:18,買い予想,ｱｷﾗさん,106.06,390.0,+117.38,500,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,552.0,04月08日,22:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\31.html
