概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
三菱電機(6503)の買い予想。 ピクミン29 さんの売買予想。 目標株価： 674円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買います,三菱電機,2009/06/27,03:05,買い予想,ピクミン29さん,441.01,599.0,+446.71,674,短期(数分～数日),業績(会社計画の修正発表を含む),,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\133.html
三菱電機(6503)の買い予想。 meixiang さんの売買予想。 期間： 長期(数ヶ月～数年) 理由： チャート 買い,三菱電機,2009/06/24,00:27,買い予想,meixiangさん,396.57,567.0,+487.97,--,長期(数ヶ月～数年),チャート,,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\134.html
三菱電機(6503)の買い予想。 ミチゴロウ さんの売買予想。 目標株価： 700円 期間： 中期(数週間~数ヶ月) 理由： その他 買,三菱電機,2009/06/22,20:04,買い予想,ミチゴロウさん,343.75,570.0,+483.91,700,中期(数週間～数ヶ月),その他,,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\135.html
三菱電機(6503)の買い予想。 やすＣＨＡＮ さんの売買予想。 目標株価： 800円 期間： 長期(数ヶ月～数年) 理由： チャート かい,三菱電機,2009/05/18,17:42,買い予想,やすＣＨＡＮさん,142.07,563.0,+493.46,800,長期(数ヶ月～数年),チャート,,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\136.html
三菱電機(6503)の買い予想。 ざなっく さんの売買予想。 ＜本文は削除済みです＞ みんかぶ運営事務局,三菱電機,2009/05/11,22:25,買い予想,ざなっくさん,198.03,562.0,+494.84,--,,,"＜利用規約に抵触する内容のため、本文を削除しました＞
 みんかぶ運営事務局","1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\137.html
三菱電機(6503)の買い予想。 リンクマツモト さんの売買予想。 目標株価： 595円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 防衛庁・宇宙,三菱電機,2009/05/09,07:37,買い予想,リンクマツモトさん,81.65,570.0,+483.91,595,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),防衛庁・宇宙・半導体撤退予想・携帯から撤退,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\138.html
三菱電機(6503)の買い予想。 疾風怒濤先手必勝 さんの売買予想。 目標株価： 555円 期間： 短期(数分~数日) 理由： その他 買い,三菱電機,2009/05/04,11:23,買い予想,疾風怒濤先手必勝さん,624.77,550.0,+511.84,555,短期(数分～数日),その他,,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\139.html
"三菱電機(6503)の買い予想。 まねかた1978 さんの売買予想。 目標株価： 1,790円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 個人投資家の意見「買い」に賛成",三菱電機,2016/11/10,14:57,買い予想,まねかた1978さん,-0.4,"1,479.0",+11.72,"1,790",中期(数週間～数ヶ月),配当(株主優待を含む),,"1,541.0",04月09日,15:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\14.html
三菱電機(6503)の買い予想。 ｂｊ さんの売買予想。 目標株価： 530円 期間： 短期(数分~数日) 理由： その他 かい,三菱電機,2009/04/30,21:41,買い予想,ｂｊさん,206.4,523.0,+552.95,530,短期(数分～数日),その他,,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\140.html
"三菱電機,6503,MitsubishiElectric,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",三菱電機,2009/04/30,13:50,売り予想,tak*siy*1さん,-463.31,516.0,-565.41,--,,,　,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\141.html
