概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
日清製粉グループ本社(2002)の買い予想。 ohｔyoch05 さんの売買予想。 目標株価： 961円 期間： 短期(数分~数日) 理由： その他 個人投資家の意見「買い」に賛成,日清製粉グループ本社,2013/01/03,18:53,買い予想,ohｔyoch05さん,282.58,909.0,+237.07,961,短期(数分～数日),その他,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\38.html
日清製粉グループ本社(2002)の買い予想。 ディープエロ さんの売買予想。 目標株価： 955円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,日清製粉グループ本社,2012/10/22,20:40,買い予想,ディープエロさん,330.41,836.3,+282.41,954,中期(数週間～数ヶ月),チャート,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\39.html
"日清製粉グループ本社(2002)の買い予想。 ひとみん｡｡☆ さんの売買予想。 目標株価： 1,520円 期間： 長期(数ヶ月～数年) 理由： チャート ｡｡★長期予想★｡｡1520",日清製粉グループ本社,2016/11/13,16:42,買い予想,ひとみん｡｡☆さん,0.86,"1,520.0",+27.50,"1,520",長期(数ヶ月～数年),チャート,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\4.html
日清製粉グループ本社(2002)の買い予想。 minato12 さんの売買予想。 目標株価： 948円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,日清製粉グループ本社,2012/08/30,02:09,買い予想,minato12さん,175.59,797.5,+310.01,947,中期(数週間～数ヶ月),チャート,買い,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\40.html
日清製粉グループ本社(2002)の買い予想。 かんちゃんじ～じ さんの売買予想。 目標株価： 826円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,日清製粉グループ本社,2012/06/18,11:35,買い予想,かんちゃんじ～じさん,268.52,724.7,+369.66,826,中期(数週間～数ヶ月),チャート,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\41.html
日清製粉グループ本社(2002)の買い予想。 むかちゃん さんの売買予想。 目標株価： 721円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) k,日清製粉グループ本社,2012/06/16,09:40,買い予想,むかちゃんさん,505.28,730.5,+364.47,720,短期(数分～数日),業績(会社計画の修正発表を含む),,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\42.html
日清製粉グループ本社(2002)の買い予想。 【ランキング１位】神様【５冠王】 さんの売買予想。 目標株価： 953円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,日清製粉グループ本社,2012/06/13,05:58,買い予想,【ランキング１位】神様【５冠王】さん,591.12,718.1,+375.68,952,長期(数ヶ月～数年),その他,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\43.html
日清製粉グループ本社(2002)の買い予想。 ｍｏｍｏｎｇａ さんの売買予想。 目標株価： 992円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,日清製粉グループ本社,2012/06/07,19:24,買い予想,ｍｏｍｏｎｇａさん,401.27,733.0,+362.29,991,中期(数週間～数ヶ月),チャート,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\44.html
日清製粉グループ本社(2002)の買い予想。 moko♡ さんの売買予想。 目標株価： 757円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い♡,日清製粉グループ本社,2012/06/03,22:11,買い予想,moko♡さん,338.94,710.7,+382.59,757,中期(数週間～数ヶ月),チャート,"全銘柄分析中で～す♡ 

ヨコヨコだね 
　(＊^_-＊)~♡ 
","1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\45.html
日清製粉グループ本社(2002)の買い予想。 hiro☆shi さんの売買予想。 目標株価： 992円 期間： 長期(数ヶ月～数年) 理由： その他 買い,日清製粉グループ本社,2012/05/29,20:49,買い予想,hiro☆shiさん,437.08,728.9,+365.94,991,長期(数ヶ月～数年),その他,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\46.html
日清製粉グループ本社(2002)の買い予想。 RAiZ さんの売買予想。 目標株価： 901円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 月足では出遅れディフェンシブ銘柄 ,日清製粉グループ本社,2012/03/25,09:02,買い予想,RAiZさん,277.29,823.1,+291.51,900,長期(数ヶ月～数年),配当(株主優待を含む),月足では出遅れているディフェンシブ銘柄。時価総額などの「規模」も大きく、売上高も安定している。飛躍的な成長は見込めないが、配当狙いの長期投資に向いている。,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\47.html
日清製粉グループ本社(2002)の買い予想。 sanchome0512 さんの売買予想。 目標株価： 785円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日清製粉グループ本社,2012/01/11,00:47,買い予想,sanchome0512さん,352.89,764.4,+335.72,785,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\48.html
日清製粉グループ本社(2002)の買い予想。 でぃーこん さんの売買予想。 目標株価： 802円 期間： 短期(数分~数日) 理由： チャート 買い,日清製粉グループ本社,2011/11/02,15:27,買い予想,でぃーこんさん,818.06,781.8,+321.95,802,短期(数分～数日),チャート,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\49.html
