概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"丸紅(8002)の買い予想。 福之神 さんの売買予想。 目標株価： 1,451円 期間： 中期(数週間~数ヶ月) 理由： チャート 買いです",丸紅,2014/03/06,09:22,買い予想,福之神さん,287.47,734.0,-20.41,"1,451",中期(数週間～数ヶ月),チャート,買い。http://yoseyo.net/8/8002/,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\126.html
"丸紅(8002)の買い予想。 今金持ち、将来大金持ち さんの売買予想。 目標株価： 1,500円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",丸紅,2014/02/15,10:07,買い予想,今金持ち、将来大金持ちさん,170.8,706.0,-9.94,"1,500",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),以下兼松（8020）の予想に同じ。,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\127.html
丸紅(8002)の買い予想。 Trifecta さんの売買予想。 目標株価： 782円 期間： 長期(数ヶ月～数年) 理由： その他 予想,丸紅,2014/02/08,17:22,買い予想,Trifectaさん,-23.95,728.0,-18.24,782,長期(数ヶ月～数年),その他,,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\128.html
丸紅(8002)の買い予想。 kansuikazu さんの売買予想。 目標株価： 812円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,丸紅,2014/02/06,10:12,買い予想,kansuikazuさん,98.09,697.0,-6.40,812,中期(数週間～数ヶ月),チャート,,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\129.html
丸紅(8002)の買い予想。 アカイサイカク さんの売買予想。 目標株価： 700円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成,丸紅,2017/01/22,20:19,買い予想,アカイサイカクさん,-9.57,685.0,-1.53,700,中期(数週間～数ヶ月),個人投資家の予想,,682.3,04月10日,02:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\13.html
丸紅(8002)の買い予想。 スーパーヅガン さんの売買予想。 目標株価： 820円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 割安〜,丸紅,2014/01/12,15:35,買い予想,スーパーヅガンさん,-56.44,741.0,-45.81,820,中期(数週間～数ヶ月),配当(株主優待を含む),,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\130.html
丸紅(8002)の買い予想。 NYUFO さんの売買予想。 目標株価： 800円 期間： 短期(数分~数日) 理由： チャート 丸紅,丸紅,2014/01/06,21:10,買い予想,NYUFOさん,-84.07,749.0,-25.70,800,短期(数分～数日),チャート,,682.3,04月10日,02:15,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\131.html
"丸紅(8002)の買い予想。 ect0926 さんの売買予想。 目標株価： 1,814円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",丸紅,2013/12/19,12:36,買い予想,ect0926さん,127.49,719.0,-14.91,"1,814",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/12/19 02:19
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,814円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。
",682.3,04月10日,02:15,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\132.html
丸紅(8002)の買い予想。 地球猛獣群 さんの売買予想。 目標株価： 752円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 準備中バウ。,丸紅,2013/12/06,14:37,買い予想,地球猛獣群さん,72.7,716.0,-13.78,752,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,682.3,04月10日,02:15,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\133.html
"丸紅(8002)の買い予想。 hisako さんの売買予想。 目標株価： 1,110円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) インフレ",丸紅,2013/12/02,23:50,買い予想,hisakoさん,173.64,743.0,-23.61,"1,110",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,682.3,04月10日,02:15,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\134.html
