概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"オークマ(6103)の買い予想。 seman さんの売買予想。 目標株価： 1,069円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",オークマ,2011/07/10,23:16,買い予想,semanさん,262.54,818.0,+100.11,"1,069",短期(数分～数日),業績(会社計画の修正発表を含む),じょじょに業績も上げてきてる？調整完了かな。そろそろ上がるころやね。,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\55.html
オークマ(6103)の売り予想。 SZSMNB1 さんの売買予想。 目標株価： 740円 期間： 中期(数週間~数ヶ月) 理由： その他 売り,オークマ,2011/07/06,12:03,売り予想,SZSMNB1さん,126.27,784.0,-117.51,740,中期(数週間～数ヶ月),その他,,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\56.html
オークマ(6103)の買い予想。 ali5050 さんの売買予想。 目標株価： 887円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い,オークマ,2011/06/13,11:32,買い予想,ali5050さん,483.48,682.0,+176.78,887,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"各所で好評価ですね。
出来高も安定していて、じりじり上げていくかと。
日経が上げるときは一緒に大きくあげると重い舞う","1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\57.html
オークマ(6103)の買い予想。 株ファン さんの売買予想。 目標株価： 753円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,オークマ,2011/06/05,08:24,買い予想,株ファンさん,519.68,686.0,+174.09,753,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2011/06/04 03:21
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「400円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPERの変動幅が最も狭いことから利益動向が投資判断で重視されている可能性があります。現状、PERは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。
　結果、現在、この銘柄のPSRは同一業種分類の平均値よりも高い為、相対比較の観点からは割高と判断されます。

","1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\58.html
オークマ(6103)の買い予想。 向日葵 さんの売買予想。 目標株価： 811円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,オークマ,2011/05/05,00:49,買い予想,向日葵さん,333.23,745.0,+137.79,811,中期(数週間～数ヶ月),その他,,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\59.html
"オークマ(6103)の買い予想。 kosh さんの売買予想。 目標株価： 1,000円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 買い",オークマ,2016/11/16,12:00,買い予想,koshさん,9.57,983.0,+35.58,"1,000",中期(数週間～数ヶ月),個人投資家の予想,,"1,107.0",04月09日,12:59,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\6.html
オークマ(6103)の買い予想。 FFFFFFF さんの売買予想。 目標株価： 760円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,オークマ,2011/04/21,22:53,買い予想,FFFFFFFさん,250.37,732.0,+145.28,760,中期(数週間～数ヶ月),その他,,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\60.html
オークマ(6103)の買い予想。 短期決戦 さんの売買予想。 目標株価： 700円 期間： 短期(数分~数日) 理由： その他 k,オークマ,2011/04/02,05:36,買い予想,短期決戦さん,131.46,686.0,+174.09,700,短期(数分～数日),その他,k,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\61.html
オークマ(6103)の買い予想。 daidaiiro さんの売買予想。 目標株価： 802円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,オークマ,2011/03/07,22:13,買い予想,daidaiiroさん,175.27,775.0,+121.44,802,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\62.html
"オークマ(6103)の買い予想。 komkom(*~(ｴ)~*) さんの売買予想。 目標株価： 1,032円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い(’(エ)’) ",オークマ,2011/03/03,14:53,買い予想,komko,268.64,797.0,+110.24,"1,032",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\63.html
オークマ(6103)の売り予想。 ・・・・・・・・888・・・・・・・・ さんの売買予想。 目標株価： 529円 期間： 長期(数ヶ月～数年) 理由： チャート 売り,オークマ,2010/12/08,17:24,売り予想,・・・・・・・・888・・・・・・・・さん,-201.63,590.0,-249.65,529,長期(数ヶ月～数年),チャート,,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\64.html
"オークマ,6103,OKUMA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",オークマ,2010/10/07,12:23,売り予想,空飛ぶ モンティ・パイさん,-418.66,512.0,-331.01,--,,,今年もガチでキますから～,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\65.html
オークマ(6103)の買い予想。 アジア さんの売買予想。 目標株価： 0円 期間： 中期(数週間~数ヶ月) 買い,オークマ,2010/08/23,23:35,買い予想,アジアさん,609.13,418.0,+468.03,--,中期(数週間～数ヶ月),,,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\66.html
オークマ(6103)の買い予想。 ディーン さんの売買予想。 目標株価： 600円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 下がりすぎ,オークマ,2010/08/11,16:35,買い予想,ディーンさん,283.84,438.0,+433.68,600,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:01,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\67.html
