概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2007/12/31,04:39,買い予想,JOHNSUGIさん,90.88,727.0,+295.31,--,,,650円で購入　750円までは上がると予想してます。,"1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\130.html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2007/11/27,18:11,買い予想,あしたのジョ～さん,132.17,674.0,+340.89,--,,,"ミネベアは上ぶれ着地の中間業績を評価し確り(東洋経済新報社)
2007/11/27(11:05)
http://minkabu.jp/stock/6479/news/7833","1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\131.html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2007/09/28,01:58,買い予想,Airさん,90.88,779.0,+256.61,--,,,"リーマンでは投資判断を「オーバーウェイト」、
目標株価810円を継続している。
ピボットアッシーやＨＤＤモータの生産数量が
急速に拡大、8月の実績も好調が確認できたとしている。

バーツ安への転換などの事業環境好転もあって、
通期業績の上方修正期待は高まったと指摘、
リーマンでは今期営業利益は325億円と予想へ。
上方修正へも期待が持てる。

世界シェアも6割と強い技術力で今後も期待出来そうである。
","1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\132.html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2007/05/31,02:27,買い予想,クロネコさん,156.71,692.0,+324.63,--,,,"順調に伸びるのでは。
今期も増収増益に期待！","1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\133.html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2007/05/16,18:42,買い予想,売方歳三さん,168.58,648.0,+365.98,--,,,"GSのネガティブな投資判断が響き
年初来安値の調整局面にあるが
ベアリング各社の好調を見ると
今期も増収増益が期待される。

今期業績が予想通りなら
割安なレンジに来ている
また、増配も魅力的

タイトルは、ベア（bear）なだけに
（´(ｪ)｀）クマーって落ちです（爆

という事で、このあたりで仕込んでおきましょう。
","1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\134.html
"ミネベアミツミ(6479)の買い予想。 qwertxx さんの売買予想。 目標株価： 1,700円 期間： 長期(数ヶ月～数年) 理由： その他 b",ミネベア,2016/11/22,01:42,買い予想,qwertxxさん,67.04,"1,122.0",+91.23,"1,700",長期(数ヶ月～数年),その他,,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\14.html
"ミネベアミツミ(6479)の買い予想。 musashiXP さんの売買予想。 目標株価： 1,273円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",ミネベア,2016/11/10,10:03,買い予想,musashiXPさん,4.55,977.0,+146.98,"1,272",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\15.html
"ミネベアミツミ(6479)の買い予想。 kosh さんの売買予想。 目標株価： 1,050円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 買い",ミネベア,2016/11/09,12:00,買い予想,koshさん,9.57,919.0,+174.20,"1,050",中期(数週間～数ヶ月),個人投資家の予想,,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\16.html
"ミネベアミツミ(6479)の買い予想。 なおやんのすけ さんの売買予想。 目標株価： 1,054円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成",ミネベア,2016/11/08,13:32,買い予想,なおやんのすけさん,55.49,984.0,+143.91,"1,054",中期(数週間～数ヶ月),チャート,,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\17.html
"ミネベアミツミ(6479)の買い予想。 Aika Ken さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成",ミネベア,2016/10/23,23:10,買い予想,Aika&Kenさん,2.22,"1,043.0",+119.68,"1,200",中期(数週間～数ヶ月),チャート,,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\18.html
