概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ユニチカ,3103,UNITIKA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ユニチカ,2009/06/24,10:57,買い予想,新卒MBAさん,434.31,87.0,+6.53,--,,,　,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\131.html
ユニチカ(3103)の買い予想。 LightningVolt さんの売買予想。 目標株価： 120円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い,ユニチカ,2009/06/19,05:32,買い予想,LightningVoltさん,116.65,91.0,-6.24,120,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\132.html
ユニチカ(3103)の買い予想。 T.T1228 さんの売買予想。 目標株価： 180円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) kai,ユニチカ,2009/06/17,23:58,買い予想,T.T1228さん,289.2,92.0,-9.27,180,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2009/06/17 03:12
割高

【ファンダメンタルズ分析】
この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
但し、この銘柄の株価が「92円」を割ると割安圏内に入ります。なお、この銘柄は過去2年間において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。


【バリュエーション】
過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。
一方、この銘柄のPSRは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に売上動向が比較されている可能性があります。また、この銘柄は過去2年間、相対比較において割引評価される傾向にある為、それを考慮します。
結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。 

",90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\133.html
ユニチカ(3103)の買い予想。 sonicfist さんの売買予想。 ＜本文は削除済みです＞ みんかぶ運営事務局,ユニチカ,2009/05/02,01:13,買い予想,sonicfistさん,162.86,93.0,-12.23,--,,,"＜利用規約に抵触する内容のため、本文を削除しました＞
 みんかぶ運営事務局",90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\134.html
ユニチカ(3103)の買い予想。 ベルーナ=アイリ さんの売買予想。 ＜本文は削除済みです＞ みんかぶ運営事務局,ユニチカ,2009/05/01,02:30,買い予想,ベルーナ=アイリさん,76.21,99.0,-28.72,--,,,"＜利用規約に抵触する内容のため、本文を削除しました＞
 みんかぶ運営事務局",90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\135.html
ユニチカ(3103)の買い予想。 さだみつ さんの売買予想。 ＜本文は削除済みです＞ みんかぶ運営事務局,ユニチカ,2009/05/01,00:58,買い予想,さだみつさん,117.32,99.0,-28.72,--,,,"＜利用規約に抵触する内容のため、本文を削除しました＞
 みんかぶ運営事務局",90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\136.html
ユニチカ(3103)の買い予想。 紗夜 さんの売買予想。 目標株価： 120円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い,ユニチカ,2009/02/08,15:07,買い予想,紗夜さん,-198.27,65.0,+104.99,120,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),だんだん上がりそう。,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\137.html
ユニチカ(3103)の買い予想。 ぴよたろう さんの売買予想。 期間： 短期(数分~数日) 理由： その他 海,ユニチカ,2008/12/26,04:17,買い予想,ぴよたろうさん,367.5,65.0,+104.99,--,短期(数分～数日),その他,,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\138.html
"ユニチカ,3103,UNITIKA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ユニチカ,2008/09/12,13:34,買い予想,mikeyさん,-284.8,93.0,-12.23,--,長期(数ヶ月～数年),,,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\139.html
ユニチカ(3103)の買い予想。 KABUSABU さんの売買予想。 目標株価： 60円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い予想 短期 目標株価60円,ユニチカ,2016/05/16,21:37,買い予想,KABUSABUさん,4.89,57.0,+159.64,60,短期(数分～数日),業績(会社計画の修正発表を含む),,90.0,04月08日,21:08,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\14.html
