概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
コニカミノルタ(4902)の売り予想。 ウエポン さんの売買予想。 目標株価： 540円 期間： 中期(数週間~数ヶ月) 理由： チャート まだまだ序の口,コニカミノルタ,2011/06/08,21:51,売り予想,ウエポンさん,-15.36,645.0,-136.22,540,中期(数週間～数ヶ月),チャート,上がる要素なし。海外に足引っ張られます。,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\83.html
コニカミノルタ(4902)の買い予想。 短期決戦 さんの売買予想。 目標株価： 790円 期間： 短期(数分~数日) 理由： その他 k,コニカミノルタ,2011/05/03,05:42,買い予想,短期決戦さん,131.46,702.0,+101.26,790,短期(数分～数日),その他,k,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\84.html
コニカミノルタ(4902)の買い予想。 ☆ﾄﾓ☆ さんの売買予想。 目標株価： 810円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,コニカミノルタ,2011/02/21,11:14,買い予想,☆ﾄﾓ☆さん,444.02,766.0,+69.04,810,中期(数週間～数ヶ月),チャート,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\85.html
コニカミノルタ(4902)の買い予想。 アナトリアの傭兵 さんの売買予想。 目標株価： 857円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,コニカミノルタ,2011/02/20,20:26,買い予想,アナトリアの傭兵さん,116.95,776.0,+64.49,857,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\86.html
コニカミノルタ(4902)の買い予想。 dreaming さんの売買予想。 目標株価： 980円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,コニカミノルタ,2011/02/15,11:10,買い予想,dreamingさん,319.97,759.0,+72.30,980,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\87.html
"コニカミノルタ(4902)の買い予想。 ピエール2世 さんの売買予想。 目標株価： 1,000円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い",コニカミノルタ,2011/02/11,18:56,買い予想,ピエール2世さん,298.82,777.0,+64.04,"1,000",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\88.html
"コニカミノルタ(4902)の買い予想。 asouwaowari さんの売買予想。 目標株価： 1,000円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割高」に反対",コニカミノルタ,2010/09/07,22:38,買い予想,asouwaowariさん,-1.8,803.0,+52.76,"1,000",中期(数週間～数ヶ月),その他,ＧＭとの提携をした「有機ＥＬ」がそろそろ実現段階のはず。また、大型テレビ時代に突入し、液晶用フィルムベースの需要増で業績は上向きではないか。,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\89.html
"コニカミノルタ(4902)の買い予想。 alex4u さんの売買予想。 目標株価： 1,168円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",コニカミノルタ,2017/02/04,09:47,買い予想,alex4uさん,-36.64,"1,070.0",-31.35,"1,168",中期(数週間～数ヶ月),個人投資家の予想,,953.0,04月09日,02:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\9.html
"コニカミノルタ(4902)の買い予想。 資産倍増！法隆寺！ さんの売買予想。 目標株価： 1,128円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買いですね",コニカミノルタ,2010/04/16,08:19,買い予想,資産倍増！法隆寺！さん,172.27,"1,128.0",-44.36,"1,128",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\90.html
"コニカミノルタ(4902)の買い予想。 桜吹雪@ さんの売買予想。 目標株価： 1,000円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い",コニカミノルタ,2010/03/03,06:58,買い予想,桜吹雪@さん,189.75,942.0,+3.01,"1,000",短期(数分～数日),業績(会社計画の修正発表を含む),,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\91.html
"コニカミノルタ(4902)の買い予想。 堕落汚バマ さんの売買予想。 目標株価： 1,000円 期間： 短期(数分~数日) 理由： その他 ０",コニカミノルタ,2010/03/02,14:04,買い予想,堕落汚バマさん,327.04,928.0,+7.35,"1,000",短期(数分～数日),その他,9,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\92.html
"コニカミノルタ,4902,KONICAMINOLTA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",コニカミノルタ,2010/02/06,08:01,買い予想,日はまた昇るさん,339.2,940.0,+3.63,--,,,古いものが廃れたものではないことはみなさんがご承知している筈である、あれこれ手動で、工夫して楽しむには、機械式のままの方が、自らの個性も知ることに成り、本来都合が良い、何でもそうですが、結果は後で知ることであり、工程、過程、これが一番面白い、みなさんも一つ如何でしょうか、頑張れ日本！！！,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\93.html
"コニカミノルタ(4902)の買い予想。 うりきち さんの売買予想。 目標株価： 1,000円 期間： 短期(数分~数日) 理由： チャート 買い",コニカミノルタ,2009/11/16,23:20,買い予想,うりきちさん,364.8,873.0,+25.73,"1,000",短期(数分～数日),チャート,,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\94.html
"コニカミノルタ(4902)の買い予想。 ﾏｻﾌﾟﾝ さんの売買予想。 目標株価： 1,000円 期間： 中期(数週間~数ヶ月) 理由： その他 kai",コニカミノルタ,2009/11/10,10:28,買い予想,ﾏｻﾌﾟﾝさん,243.7,913.0,+12.14,"1,000",中期(数週間～数ヶ月),その他,,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\95.html
コニカミノルタ(4902)の売り予想。 空飛ぶ モンティ・パイ さんの売買予想。 100年に一度の大不況が,コニカミノルタ,2009/10/14,12:38,売り予想,空飛ぶ モンティ・パイさん,-418.66,887.0,-21.47,--,,,あなたを見つける!!,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\96.html
コニカミノルタ(4902)の買い予想。 RX78G3 さんの売買予想。 期間： 短期(数分~数日) 買い,コニカミノルタ,2009/08/16,08:02,買い予想,RX78G3さん,601.44,842.0,+37.14,--,短期(数分～数日),,,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\97.html
コニカミノルタ(4902)の買い予想。 たいきん さんの売買予想。 目標株価： 0円 期間： 短期(数分~数日) 買い ,コニカミノルタ,2009/08/13,03:45,買い予想,たいきんさん,29.55,866.0,+28.23,--,短期(数分～数日),,,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\98.html
"コニカミノルタ(4902)の買い予想。 るんるんゆっこ さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) 理由： チャート kai",コニカミノルタ,2009/08/01,12:18,買い予想,るんるんゆっこさん,285.5,"1,055.0",-27.76,"1,200",中期(数週間～数ヶ月),チャート,,953.0,04月09日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\99.html
