概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ＳＵＭＣＯ(3436)の買い予想。 うま太郎 さんの売買予想。 目標株価： 1,250円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「売り」に反対",SUMCO,2015/12/17,07:51,買い予想,うま太郎さん,23.07,"1,066.0",+196.33,"1,250",短期(数分～数日),チャート,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\48.html
"ＳＵＭＣＯ(3436)の買い予想。 himic さんの売買予想。 目標株価： 1,200円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い予想 短期 目標株価1,200円",SUMCO,2015/12/16,23:02,買い予想,himicさん,43.31,"1,066.0",+196.33,"1,200",短期(数分～数日),業績(会社計画の修正発表を含む),,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\49.html
"ＳＵＭＣＯ(3436)の売り予想。 moto.f-06 さんの売買予想。 目標株価： 1,350円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 半導体市場",SUMCO,2017/03/13,19:51,売り予想,moto.f-06さん,16.58,"1,655.0",-25.60,"1,350",中期(数週間～数ヶ月),個人投資家の予想,"6502が慌ただしいですね｡それでも世界のｼﾘｺﾝｳｴﾊは需給が逼迫しそうです｡他社動向からｳｴﾊは値上げの観測があること等を踏まえてもSUMCOの17年度業績は大丈夫だろうと思ってます｡ 
ただ､日経がそろそろ辛いか？SUMCOの株価は上下が激しいので､下げ始めると見ています｡利回り１%ぐらいかなぁ","1,803.0",04月08日,22:05,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\5.html
"ＳＵＭＣＯ(3436)の売り予想。 sho226 さんの売買予想。 目標株価： 1,033円 期間： 短期(数分~数日) 理由： 個人投資家の予想 個人投資家の意見「売り」に賛成",SUMCO,2015/12/12,19:02,売り予想,sho226さん,-27.76,"1,074.0",-193.28,"1,033",短期(数分～数日),個人投資家の予想,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\50.html
"ＳＵＭＣＯ(3436)の売り予想。 K11 さんの売買予想。 目標株価： 1,260円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「売り」に賛成",SUMCO,2015/12/07,17:33,売り予想,K11さん,-53.12,"1,250.0",-126.02,"1,260",中期(数週間～数ヶ月),個人投資家の予想,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\51.html
ＳＵＭＣＯ(3436)の売り予想。 松岡政也 さんの売買予想。 目標株価： 700円 期間： 長期(数ヶ月～数年) 理由： その他 売り予想,SUMCO,2015/11/24,20:43,売り予想,松岡政也さん,-25.38,"1,379.0",-87.63,700,長期(数ヶ月～数年),その他,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\52.html
"ＳＵＭＣＯ(3436)の買い予想。 orcrist さんの売買予想。 目標株価： 1,587円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い予想 中期 目標株価1,580円",SUMCO,2015/11/23,14:41,買い予想,orcristさん,77.44,"1,386.0",+85.34,"1,587",中期(数週間～数ヶ月),チャート,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\53.html
"ＳＵＭＣＯ(3436)の買い予想。 unkotere さんの売買予想。 目標株価： 2,000円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",SUMCO,2015/11/20,19:51,買い予想,unkotereさん,86.16,"1,386.0",+85.34,"2,000",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\54.html
"ＳＵＭＣＯ(3436)の買い予想。 ダイワタナベ さんの売買予想。 目標株価： 1,400円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い予想 中期 目標株価1,400円",SUMCO,2015/11/19,11:31,買い予想,ダイワタナベさん,95.48,"1,352.0",+94.64,"1,400",中期(数週間～数ヶ月),チャート,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\55.html
"ＳＵＭＣＯ(3436)の買い予想。 Hisakata さんの売買予想。 目標株価： 1,903円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い予想 中期 目標株価1,902円",SUMCO,2015/11/19,01:09,買い予想,Hisakataさん,96.74,"1,342.0",+97.47,"1,903",中期(数週間～数ヶ月),チャート,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\56.html
"ＳＵＭＣＯ(3436)の買い予想。 大宮人 さんの売買予想。 目標株価： 1,921円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 買い予想 長期 目標株価1,921円",SUMCO,2015/11/18,22:57,買い予想,大宮人さん,16.69,"1,342.0",+97.47,"1,921",長期(数ヶ月～数年),個人投資家の予想,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\57.html
"ＳＵＭＣＯ(3436)の買い予想。 mmbravo さんの売買予想。 目標株価： 1,558円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 買い予想 中期 目標株価1,511円",SUMCO,2015/11/18,19:48,買い予想,mmbravoさん,98.31,"1,342.0",+97.47,"1,558",中期(数週間～数ヶ月),個人投資家の予想,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\58.html
"ＳＵＭＣＯ(3436)の買い予想。 紗々 さんの売買予想。 目標株価： 1,350円 期間： 短期(数分~数日) 理由： チャート 買い予想 長期 目標株価1,350円",SUMCO,2015/11/13,09:44,買い予想,紗々さん,33.43,"1,212.0",+138.42,"1,350",短期(数分～数日),チャート,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\59.html
"ＳＵＭＣＯ(3436)の売り予想。 skybb さんの売買予想。 目標株価： 1,500円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に反対",SUMCO,2017/03/04,21:48,売り予想,skybbさん,29.76,"1,650.0",-26.54,"1,500",中期(数週間～数ヶ月),チャート,,"1,803.0",04月08日,22:05,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\6.html
"ＳＵＭＣＯ(3436)の買い予想。 一目均衡表を学ぼう! さんの売買予想。 目標株価： 1,600円 期間： 長期(数ヶ月～数年) 理由： チャート 長期展望から買い予測",SUMCO,2015/10/09,23:05,買い予想,一目均衡表を学ぼう!さん,58.67,"1,248.0",+126.23,"1,600",長期(数ヶ月～数年),チャート,テクニカル要因のみ。,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\60.html
"ＳＵＭＣＯ(3436)の買い予想。 namaco さんの売買予想。 目標株価： 1,126円 期間： 短期(数分~数日) 理由： チャート 1",SUMCO,2015/10/01,23:36,買い予想,namacoさん,31.12,"1,069.0",+194.98,"1,126",短期(数分～数日),チャート,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\61.html
"ＳＵＭＣＯ(3436)の買い予想。 ばふぇっとＢＮＦcis是銀 さんの売買予想。 目標株価： 1,656円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い予想 短期 目標株価1,613円",SUMCO,2015/09/20,18:18,買い予想,ばふぇっとＢＮＦcis是銀さん,44.6,"1,134.0",+167.50,"1,656",短期(数分～数日),業績(会社計画の修正発表を含む),,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\62.html
