概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/06/23,00:25,買い予想,chulawさん,-28.5,923.0,+18.02,--,,,東レは、今流行の水処理技術に定評のある銘柄ですし、日経ラジオでも推奨銘柄として取り上げられていました。短期では、わかりませんが、中長期銘柄としては、とてもいい銘柄であると思います。,982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\340.html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/06/12,13:42,買い予想,minminさん,122.91,881.0,+32.43,--,,,もうちょっとのびそう,982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\341.html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/05/28,15:25,買い予想,マーちゃんさん,213.95,816.0,+115.34,--,,,"この会社の実力からすれば超割安
継続買い",982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\342.html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/05/17,00:28,買い予想,なるなるさん,-59.32,814.0,+58.51,--,,,あがってほしいなぁ,982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\343.html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/05/17,00:10,買い予想,なっちゃんさん,49.21,814.0,+58.51,--,,,買い。ですかね。,982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\344.html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/05/14,10:11,買い予想,にんさん,54.75,828.0,+52.71,--,,,カーボンファイバーが全体の利益のうち、どれだけを稼ぎ出しているのかは分かりませんが、これからも需要はふえる一方ですし、最大手の東レには期待できると思います。,982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\345.html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/05/02,18:02,買い予想,いっそうさん,-20.72,830.0,+51.90,--,,,決算も近いですし,982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\346.html
"東レ,3402,TORAYINDUSTRIES,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",東レ,2007/04/22,19:29,買い予想,dance.espangnoleさん,498.31,835.0,+49.89,--,,,なんとなく伸びそう,982.5,04月08日,21:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\347.html
"東レ(3402)の売り予想。 fsicon さんの売買予想。 目標株価： 1,100円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 売り予想 中期 目標株価1,100円",東レ,2015/12/26,07:42,売り予想,fsiconさん,11.38,"1,119.0",+34.43,"1,100",中期(数週間～数ヶ月),個人投資家の予想,,982.5,04月08日,21:40,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\35.html
東レ(3402)の売り予想。 松岡政也 さんの売買予想。 目標株価： 580円 期間： 長期(数ヶ月～数年) 理由： その他 売り予想,東レ,2015/11/24,18:29,売り予想,松岡政也さん,-25.38,"1,123.5",+35.43,580,長期(数ヶ月～数年),その他,"【株価分析結果】2015/11/21 01:15
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、過去比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「980円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。
",982.5,04月08日,21:40,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\36.html
"東レ(3402)の買い予想。 ジョントラ さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 炭素繊維で中長期的上昇",東レ,2015/11/01,07:37,買い予想,ジョントラさん,57.5,"1,054.0",-19.55,"1,200",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),炭素繊維,982.5,04月08日,21:40,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\37.html
"東レ(3402)の買い予想。 pinksapphire さんの売買予想。 目標株価： 1,138円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",東レ,2015/10/08,22:27,買い予想,pinksapphireさん,40.24,"1,028.0",-12.86,"1,138",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,982.5,04月08日,21:40,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\38.html
