概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"エーザイ(4523)の買い予想。 てふてふ党人 さんの売買予想。 目標株価： 3,000円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) kai",エーザイ,2011/02/02,06:33,買い予想,てふてふ党人さん,193.14,"2,891.0",+283.67,"3,000",中期(数週間～数ヶ月),配当(株主優待を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\87.html
"エーザイ(4523)の買い予想。 たらちゃん さんの売買予想。 目標株価： 3,000円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 株価診断結果「妥当圏内」に反対",エーザイ,2011/01/26,13:17,買い予想,たらちゃんさん,76.4,"2,808.0",+300.46,"3,000",中期(数週間～数ヶ月),配当(株主優待を含む),"下げすぎです。
","5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\88.html
"エーザイ(4523)の買い予想。 ken*1*3126* さんの売買予想。 目標株価： 2,950円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 下げすぎ",エーザイ,2011/01/26,11:51,買い予想,ken*1*3126*さん,399.21,"2,817.0",+298.59,"2,950",中期(数週間～数ヶ月),配当(株主優待を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\89.html
"エーザイ(4523)の買い予想。 twitter88 さんの売買予想。 目標株価： 8,204円 期間： 長期(数ヶ月～数年) 理由： チャート 買い予想 長期 目標株価8,204円",エーザイ,2016/12/21,17:20,買い予想,twitter88さん,対象外,"6,749.0",-41.03,"8,204",長期(数ヶ月～数年),チャート,,"5,776.0",04月09日,00:29,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\9.html
"エーザイ(4523)の買い予想。 kiku0514 さんの売買予想。 目標株価： 3,000円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 高配当",エーザイ,2011/01/26,11:45,買い予想,kiku0514さん,65.67,"2,817.0",+298.59,"3,000",長期(数ヶ月～数年),配当(株主優待を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\90.html
"エーザイ(4523)の買い予想。 三日月おとこ さんの売買予想。 目標株価： 3,242円 期間： 中期(数週間~数ヶ月) 理由： その他 買います",エーザイ,2011/01/25,12:34,買い予想,三日月おとこさん,492.23,"2,948.0",+272.68,"3,242",中期(数週間～数ヶ月),その他,"花粉症関連
","5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\91.html
"エーザイ(4523)の買い予想。 ノーサイド さんの売買予想。 目標株価： 3,600円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 楽しませていただきます",エーザイ,2011/01/23,10:50,買い予想,ノーサイドさん,82.92,"2,922.0",+277.64,"3,600",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\92.html
"エーザイ(4523)の買い予想。 かがみっく さんの売買予想。 目標株価： 3,500円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) やればできる子",エーザイ,2011/01/19,20:29,買い予想,かがみっくさん,133.67,"2,937.0",+274.77,"3,500",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\93.html
"エーザイ(4523)の買い予想。 ジャックブルー さんの売買予想。 目標株価： 4,000円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想！",エーザイ,2011/01/14,15:52,買い予想,ジャックブルーさん,630.31,"2,955.0",+271.36,"4,000",中期(数週間～数ヶ月),その他,高配当重視の銘柄！買い予想！,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\94.html
"エーザイ(4523)の買い予想。 御蔵 さんの売買予想。 目標株価： 3,200円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 買い",エーザイ,2011/01/13,19:10,買い予想,御蔵さん,-48.7,"2,930.0",+276.11,"3,200",長期(数ヶ月～数年),配当(株主優待を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\95.html
"エーザイ(4523)の買い予想。 oka*e*oo20*0 さんの売買予想。 目標株価： 3,600円 期間： 中期(数週間~数ヶ月) 理由： チャート でおくれ",エーザイ,2011/01/13,17:09,買い予想,oka*e*oo20*0さん,338.49,"2,930.0",+276.11,"3,600",中期(数週間～数ヶ月),チャート,,"5,776.0",04月09日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\96.html
"エーザイ(4523)の買い予想。 m01**16 さんの売買予想。 目標株価： 3,200円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 出遅れ",エーザイ,2011/01/13,15:48,買い予想,m01**16さん,122.55,"2,930.0",+276.11,"3,200",中期(数週間～数ヶ月),配当(株主優待を含む),,"5,776.0",04月09日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\97.html
