概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"アドバンテスト(6857)の買い予想。 sukeroku さんの売買予想。 目標株価： 1,400円 期間： 短期(数分~数日) 買い",アドバンテスト,2008/10/18,11:12,買い予想,sukerokuさん,283.85,"1,368.0",+138.64,"1,400",短期(数分～数日),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\126.html
"アドバンテスト,6857,ADVANTEST,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",アドバンテスト,2008/10/16,11:45,買い予想,ガンバリュ～さん,290.5,"1,350.0",+144.28,--,,,買い,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\127.html
アドバンテスト(6857)の買い予想。 ごるどら さんの売買予想。 期間： 短期(数分~数日) 短期買い,アドバンテスト,2008/10/14,18:43,買い予想,ごるどらさん,350.13,"1,648.0",+66.77,--,短期(数分～数日),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\128.html
アドバンテスト(6857)の買い予想。 こじとら さんの売買予想。 期間： 長期(数ヶ月～数年) 検討,アドバンテスト,2008/10/10,22:55,買い予想,こじとらさん,407.67,"1,618.0",+73.28,--,長期(数ヶ月～数年),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\129.html
"アドバンテスト(6857)の買い予想。 なり様 さんの売買予想。 目標株価： 1,600円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",アドバンテスト,2016/10/29,19:44,買い予想,なり様さん,40.06,"1,470.0",+109.29,"1,600",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2016/10/29 03:39
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「887円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に利益動向が比較されている可能性があります。
　結果、現在、この銘柄のPERは同一業種分類の平均値よりも高い為、相対比較の観点からは割高と判断されます。

","2,036.0",04月09日,19:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\13.html
アドバンテスト(6857)の買い予想。 かつくん さんの売買予想。 目標株価： 1円 期間： 長期(数ヶ月～数年) 理由： その他 安い！,アドバンテスト,2008/10/10,07:08,買い予想,かつくんさん,339.96,"1,339.0",+147.80,1,長期(数ヶ月～数年),その他,安い！,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\130.html
アドバンテスト(6857)の買い予想。 ikoinokyuukeijo さんの売買予想。 期間： 長期(数ヶ月～数年) 買い,アドバンテスト,2008/10/08,14:37,買い予想,ikoinokyuukeijoさん,488.22,"1,559.0",+86.82,--,長期(数ヶ月～数年),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\131.html
"アドバンテスト(6857)の売り予想。 hidebon さんの売買予想。 目標株価： 2,300円 期間： 短期(数分~数日) 理由： チャート チャート",アドバンテスト,2008/09/25,02:21,売り予想,hidebonさん,43.89,"2,410.0",+44.01,"2,300",短期(数分～数日),チャート,チャート的にそろそろ落ちてきそう。,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\132.html
アドバンテスト(6857)の買い予想。 風来のシレン さんの売買予想。 期間： 中期(数週間~数ヶ月) 理由： チャート リバウンド期待,アドバンテスト,2008/09/09,04:26,買い予想,風来のシレンさん,-96.39,"2,210.0",-22.51,--,中期(数週間～数ヶ月),チャート,"チャートは崩れていない。
日経平均と共にリバウンド期待。
底抜けは売りで。","2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\133.html
"アドバンテスト,6857,ADVANTEST,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",アドバンテスト,2008/08/12,01:41,買い予想,BathAgentさん,154.26,"2,590.0",-60.93,--,,,９５,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\134.html
アドバンテスト(6857)の買い予想。 高柳疾風 さんの売買予想。 期間： 中期(数週間~数ヶ月) 買い,アドバンテスト,2008/08/08,00:45,買い予想,高柳疾風さん,82.05,"2,495.0",-52.42,--,中期(数週間～数ヶ月),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\135.html
"アドバンテスト(6857)の売り予想。 禁鳥 さんの売買予想。 目標株価： 1,400円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 下方修正は売るね",アドバンテスト,2008/07/29,00:19,売り予想,禁鳥さん,-261.0,"2,100.0",+8.53,"1,400",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\136.html
